Restaurant_Name,City,Address,Locality,Locality Verbose,lon,lat,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
Grub Hub,Faridabad,"Shop 11, HUDA Main Market, Behind Park Plaza Hotel, Sector 21-C, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2964494,28.429699900000003,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
Chickenette,Faridabad,"11 & 12, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3244107,28.395103499999998,650,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,280
Cantinho da Gula,Sï¿½ï¿½o Paulo,"Rua Pedroso Alvarenga, 522, Itaim Bibi, Sï¿½ï¿½o Paulo, SP",Itaim Bibi,"Itaim Bibi, Sï¿½ï¿½o Paulo",-46.67566667,-23.581,55,Brazilian Real(R$),No,No,No,No,2,0,White,Not rated,0
Hype,New Delhi,"S-1, American Plaza, Eros Hotel, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.24989980000001,28.5498766,4700,Indian Rupees(Rs.),No,No,No,No,4,3,Yellow,Good,142
Bon Bon Pastry Shop,New Delhi,"73, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony","Community Centre, New Friends Colony, New Delhi",77.26831857,28.56217362,150,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,91
Bala Ji Raja Dhaba,Noida,"Opposite Sector 12 Sabji Mandi, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.34463459999999,28.597325899999998,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Fudged,New Delhi,"Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.24218,28.53412,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,17
Red Capsicum,Noida,"B-7, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.386751,28.533164000000003,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,25
Dimsum & Co.,Gurgaon,"1st Floor, SF 90, Galleria Market, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4","DLF Galleria, DLF Phase 4, Gurgaon",77.0818119,28.467466100000003,650,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,136
Sushi Masa,Jakarta,"Jl. Tuna Raya No. 5, Penjaringan",Penjaringan,"Penjaringan, Jakarta",106.80014399999999,-6.101298,500000,Indonesian Rupiah(IDR),No,No,No,No,3,4,Dark Green,Excellent,605
New Gee Pee,Noida,"Shop 1, F Block Market, Jal Vayu Vihar, Sector 21, Noida",Sector 21,"Sector 21, Noida",77.33609870000001,28.588035700000002,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,27
Parantha Point,New Delhi,"Shop 7, Fruit Market, Daya Nand Road, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.2420857,28.6448275,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Sangeetha Vegetarian Restaurant,Abu Dhabi,"Opposite Cristal Hotel, Behind KM Trading, Electra Street, Madinat Zayed, Abu Dhabi",Madinat Zayed,"Madinat Zayed, Abu Dhabi",54.36377607,24.48525254,60,Emirati Diram(AED),No,Yes,No,No,2,3,Yellow,Good,268
Kolcata Bengali Dhaba,New Delhi,"Gali 7, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12393229999999,28.5435869,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Ahuja Milk Bhandar,Amritsar,"Dhab Khatikan, Near Hindu College, Hathi Gate, Amritsar",Hathi Gate,"Hathi Gate, Amritsar",0.0,0.0,100,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,52
Oxy Lounge,Faridabad,"Town Park, Opposite District Court, Sector 12, Faridabad",Sector 12,"Sector 12, Faridabad",77.3244365,28.384502,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,28
Goli Vada Pav No. 1,Gurgaon,"180, Ground Floor, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon","Vyapar Kendra, Sushant Lok","Vyapar Kendra, Sushant Lok, Gurgaon",77.08397559999999,28.459856199999997,150,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,151
Chai Mantra,New Delhi,"Shop 8, Ground Floor, DLF Tower B, Jasola District Center, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2899644,28.538238500000002,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Dï¿½_ner Grill,New Delhi,"S-13, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.2334652,28.549928100000002,900,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,323
Delicieux Ice Cream Rolls,Faridabad,"Shop 73, Main Market, Sector 21 C, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.29693540000001,28.4300562,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
The Yellow Chilli,Ludhiana,"SCF 31 C, Main Market, Sarabha Nagar, Ludhiana","Main Market, Sarabha Nagar","Main Market, Sarabha Nagar, Ludhiana",75.82184684,30.89297787,1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,325
Mysore Cafe,Surat,"Daruwala Building, Athwalines, Athwa, Surat",Athwa,"Athwa, Surat",72.80858986,21.185047,250,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,279
Nini's Kitchen,Ahmedabad,"12, First Floor, Camps Corner 2, Opposite Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad",Prahlad Nagar,"Prahlad Nagar, Ahmedabad",72.5072645,23.0117723,950,Indian Rupees(Rs.),No,Yes,No,No,3,4,Dark Green,Excellent,1138
Keventers,Gurgaon,"Shop 40, Main Market, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",77.0481041,28.4736495,250,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,18
Owlcity,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",77.328028,28.577975,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,165
Madaan Confectionery,New Delhi,"Shop 17, C Block, Yojna Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3180203,28.663686600000005,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Kesar Da Dhabha,Amritsar,"Near Telephone Exchange, Chowk Passian, Shastri Market, Near Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.873005,31.624385999999998,500,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,878
Benson's Steak and Sushi,Macon,"1289 S Houston Lake Rd, Warner Robins, GA 31088",Warner Robins,"Warner Robins, Macon",-83.662421,32.556872999999996,25,Dollar($),No,No,No,No,2,3,Yellow,Good,243
New Aggarwal Sweet Corner,New Delhi,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33602359999999,28.6117841,100,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,11
Odisha,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2067876,28.5736502,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,52
Gole Hatti,New Delhi,"2-4, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2230342,28.6572505,150,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,116
For God's Cake,New Delhi,"2521, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2042568,28.6951581,250,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,533
Trattoria Fresco,Sioux City,"416 Jackson St., Sioux City, IA 51101",Sioux City,"Sioux City, Sioux City",-96.40196309999999,42.4949153,25,Dollar($),No,No,No,No,2,4,Green,Very Good,271
Chilli Zone,Noida,"Shop  29, Amrapali Princely Estate Market, Sector 76, Noida",Sector 72,"Sector 72, Noida",77.3813429,28.5664689,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,20
The Caspian,Noida,"B-1/14, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.36244559999999,28.570849900000002,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,2,Red,Poor,56
Cherry Bar - The Leela Ambience Convention Hotel,New Delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,2650,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,48
Puffizza,Ahmedabad,"103, Kairos, Opposite Mahatma Gandhi Labour Institute, Drive In Road, Gurukul, Ahmedabad",Gurukul,"Gurukul, Ahmedabad",72.53774978,23.04619268,700,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,744
Thakkaaram,Kochi,"Opposite Gold Souk Grande Mall, Vyttila, Kochi",Vyttila,"Vyttila, Kochi",76.31736111,9.979186111,600,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,361
Food En Vouge,New Delhi,"C-118, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.23921526,28.5786572,400,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0
Tsui Wong,New Delhi,"23/1, East Patel Nagar Market, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.17387020000001,28.6446415,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Yellow,Good,145
L. May Eatery,Dubuque,"1072 Main St, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.668164,42.503075,40,Dollar($),No,No,No,No,3,3,Yellow,Good,198
Haldiram's,New Delhi,"45, Ring Road, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2384048,28.565099100000005,600,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,472
Kebab Gallery,New Delhi,"Shop 86, Community Centre, New Friends Colony, New Delhi","Community Centre, New Friends Colony","Community Centre, New Friends Colony, New Delhi",77.26817206,28.56203051,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
McDonald's,New Delhi,"G-2A, Ground Floor, Commercial Unit, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3218233,28.676014600000002,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,65
QD's Restaurant,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.1468497,28.657150899999998,800,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,137
Shri Radhe,New Delhi,"A-199, Gujranwala Town Part 1, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1840036,28.7007076,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
McDonald's,New Delhi,"2, B-Block Community Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15805809999999,28.713419000000002,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,39
Monica's,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.569767,41.670466,25,Dollar($),No,No,No,No,2,3,Yellow,Good,161
Big Belly Burger,New Delhi,"Freedom Fighter Enclave, Opposite Gate 3, Neb Sarai, Ignou Road, Sainik Farms, New Delhi",Sainik Farms,"Sainik Farms, New Delhi",77.201128,28.509106,200,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,6
Hearken Cafï¿½ï¿½,New Delhi,"5th Floor, 119- Sishan House, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2154563,28.5492447,900,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,55
Captain Bill$ Deliverz,Gurgaon,"Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.08932303,28.43230959,1000,Indian Rupees(Rs.),No,Yes,Yes,No,3,2,Orange,Average,185
Nine 75 Lounge & Bar,New Delhi,"B-49, Kamla Nagar Main Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20048,28.6826214,800,Indian Rupees(Rs.),Yes,No,No,No,2,3,Orange,Average,145
Cafe Coffee Day,New Delhi,"Near Main Building, IIT, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2039819,28.550438,450,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,35
Pizza Station,New Delhi,"Opposite Main Gate Shalimar Park, Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.19083979999999,28.707217699999998,300,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,20
Ding Ding,New Delhi,"41 - Zamrudpur, Near Gurudwara, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.23671846,28.54953822,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,93
Farzi Cafe,Bangalore,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",UB City,"UB City, Bangalore",77.5960137,12.972161199999999,1500,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,754
Oh! Calcutta,Gurgaon,"9, Ground Floor, Cyber Hub, Opposite Gateway Towers, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.08868790000001,28.495207899999997,1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,706
Paapi Paet,New Delhi,"E-5/1, Shop 5, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2079315,28.533006699999998,550,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,250
PS Wah Bhai Wah,Noida,"B-1/6, Ground Floor, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32570108,28.57088023,700,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,89
Dunkin' Donuts,New Delhi,"Pacific Mall, Second Floor, Subhash Nagar, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",77.1064285,28.6424049,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,36
Lulu's Waikiki,Rest of Hawaii,"2586 Kalakaua Ave, Honolulu, HI 96815",Waikiki,"Waikiki, Rest of Hawaii",-157.82271599999999,21.271826,25,Dollar($),No,No,No,No,2,3,Yellow,Good,232
Sushi Junction,New Delhi,"Shivalik Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.20728259999998,28.534099199999996,1000,Indian Rupees(Rs.),No,Yes,No,No,3,4,Green,Very Good,53
Little Chef,Kanpur,"15/198- A, Near Civil Court, Civil Lines, Near, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",80.351569,26.47775,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,158
M J Dosa Corner,New Delhi,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18702259999999,28.645774900000003,150,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,36
Arunachal Bhawan,New Delhi,"27, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.19804690000001,28.5986962,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Cafe Coffee Day,New Delhi,"Redpro Building, Near Max Hospital, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1511677,28.6934788,450,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,50
Dzukou Tribal Kitchen,New Delhi,"E-22, 3rd Floor, Main Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.208163,28.550931199999997,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,145
Chateau Garlic,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10263249,28.48750366,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,14
Chrystal Bowl Restaurant,Varanasi,"34-B, Ravindra Puri, Near Lanka, Varanasi",Lanka,"Lanka, Varanasi",83.001801,25.290468,800,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,96
Bubba Jax Crab Shack,Valdosta,"1700 W Hill Ave, Valdosta, GA 31601",Valdosta,"Valdosta, Valdosta",-83.30857359999999,30.8223548,40,Dollar($),No,No,No,No,3,3,Yellow,Good,137
The Mashup,New Delhi,"2528, 1st Floor, Hudson Lane, Kingsway Camp, Delhi University, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.20418240000001,28.694709999999997,1100,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,12
Royal Kolkata Biryani,New Delhi,"26, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2487302,28.5404268,500,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,14
Tava & Tandoor,New Delhi,"C-37, LG-1,2, Opposite Narwana Appartment, Madhu Vihar, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.3030602,28.635191,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Friends Fast Food,New Delhi,"Shop 27, DDA Market, Hudson Lane, Kingsway Camp, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.2049879,28.694589500000003,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Republic of Chicken,New Delhi,"Shop 2, D/51, Main Road, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3237521,28.687787100000005,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
Kk Chaap Express,Gurgaon,"HUDA Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.05063170000001,28.452741200000002,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
Samavar - The Ashok,New Delhi,"The Ashok, 50-B, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi","The Ashok, Chanakyapuri","The Ashok, Chanakyapuri, New Delhi",77.195892,28.597062,2200,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,48
Hotel RRR Mysore,Mysore,"Gandhi Square, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",76.65487778,12.31107222,290,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,139
Ovenstory Pizza,New Delhi,"Gandhi Market, Minto Road, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.22946999999999,28.637044,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,0
Texas Roadhouse,Waterloo,"5715 University Ave, Cedar Falls, IA 50613",Cedar Falls,"Cedar Falls, Waterloo",-92.4291,42.5127,25,Dollar($),No,No,No,No,2,3,Yellow,Good,93
Chill'm Bar & Cafe,New Delhi,"38, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20472149999999,28.6839245,600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,300
Jon's head Grill,New Delhi,"M-10, 1st Floor, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.234992,28.550342200000003,1100,Indian Rupees(Rs.),No,Yes,No,No,3,3,Yellow,Good,105
Hong Kong Express,New Delhi,"127, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.238764,28.578399199999996,700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,196
R' ADDA,Mumbai,"Ramee Guestline Hotel, 462, A B Nair Road, Juhu, Mumbai","Ramee Guestline Hotel, Juhu","Ramee Guestline Hotel, Juhu, Mumbai",72.825451,19.1093,1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,536
Burger Planet,Gurgaon,"Shop 7, Opposite to Universal Gym, Numberdar Market, Chakkarpur, Gurgaon, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.085001,28.477104200000003,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,21
The Ark,Gurgaon,"Address One, Second Floor, Next to Hilton Double Tree Hotel, Baani, Sector 56, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.10503800000001,28.421811600000005,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,45
Tandooriwala,Mysore,"26, 1st Stage, KHB, Nrupathunga Road, Kuvempunagar, Mysore",Kuvempunagar,"Kuvempunagar, Mysore",76.62586111,12.28474722,700,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,127
Chi Kitchen,Bhopal,"12-13, Food Court, DB City Mall, Maharana Pratap Nagar, Bhopal","DB City, Maharana Pratap Nagar","DB City, Maharana Pratap Nagar, Bhopal",0.0,0.0,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,103
Chawla'sï¿½_,New Delhi,"7, A Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",77.2868798,28.5336131,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,19
Hot & Hot,New Delhi,"Opposite Aurobindo Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.20365129999999,28.552690999999996,350,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,10
Southern Flavours,Noida,"Eldeco Studio, Plot 3, Sector 93-A, Near Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3854743,28.5143706,350,Indian Rupees(Rs.),No,No,No,No,1,2,Red,Poor,54
The Big Chill Cakery,Noida,"Ground Floor, DLF Mall Of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32187994,28.56772693,700,Indian Rupees(Rs.),No,No,No,No,2,4,Dark Green,Excellent,147
Cafe Coffee Day,New Delhi,"Opposite Easy Day Shopping Complex, B Block, Near Community Centre, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0919751,28.6270907,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,50
Cake Palace,New Delhi,"17 A, DG 2, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.06883967,28.63507537,200,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,11
El Kiosco Mexican Restaurant,Augusta,"5174 Wrightsboro Rd, Grovetown, GA 30813",Grovetown,"Grovetown, Augusta",-82.1997,33.4574,10,Dollar($),No,No,No,No,1,4,Green,Very Good,300
Aravalli Owls,Faridabad,"B - 263, Green Field Colony, Sector 43, Faridabad",Sector 43,"Sector 43, Faridabad",0.0,0.0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Patang - The Revolving Restaurant,Ahmedabad,"Chinubhai Tower, Nehru Bridge Corner, Ashram Road, Ahmedabad",Ashram Road,"Ashram Road, Ahmedabad",72.572009,23.0261651,1800,Indian Rupees(Rs.),No,No,No,No,4,3,Yellow,Good,1315
Aapka Mangal Restaurant,New Delhi,"L-192, Gali 7, Near Labour Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12384240000002,28.5446537,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Moon of Taj,New Delhi,"I-29A, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",77.2430159,28.570231300000003,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,21
Nutritious Nation,New Delhi,"Shop 2, Ground Floor, Club Road Market, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.12559488,28.66624642,900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Yellow,Good,64
Jughead's Fast Food Corner,New Delhi,"1 & 3, Main Market, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21790746,28.56074218,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,438
Himcream,New Delhi,"13/56, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",77.2749795,28.65092671,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,17
Ciclo Cafe,Chennai,"47, Gandhi Mandapam Road, Kotturpuram, Chennai",Kotturpuram,"Kotturpuram, Chennai",80.24243889,13.02239444,1100,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,1004
The Tuck Shop,New Delhi,"Govindpuri Extension, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25889722,28.53269444,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,17
Annapurna Bhandar,New Delhi,"1463, Near Sheesh Ganj Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2323664,28.6563295,100,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,59
What's Up,Kolkata,"122A, Southern Avenue, Kolkata",Southern Avenue,"Southern Avenue, Kolkata",88.36250436,22.51411859,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,1126
Balada Mix,Rio de Janeiro,"Rua Anï¿½_bal de Mendonï¿½_a, 37, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.211425,-22.98520833,90,Brazilian Real(R$),No,No,No,No,3,4,Dark Green,Excellent,21
Pig and Whistle,Trentham East,"Pearsons Rd, Trentham East, VIC",Trentham East,"Trentham East, Trentham East",144.41272,-37.396941999999996,20,Dollar($),No,No,No,No,2,4,Green,Very Good,87
Chaophraya,Birmingham,"Middle Mall, Bullring Shopping Centre, Special street, Bullring, Birmingham B5 4BH","Bullring Shopping Centre, Southside","Bullring Shopping Centre, Southside, Birmingham",-1.8942860000000001,52.477633,30,Pounds(ï¿½ï¿½),Yes,No,No,No,2,3,Yellow,Good,22
FrenZone,New Delhi,"17, Ground Floor, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.16707459999999,28.5876001,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Yellow,Good,288
Sweet Sensations,New Delhi,"H-34, Green Park Extension, Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.2039156,28.560804200000003,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Jalsa Lounge,Gurgaon,"Jalsa Builiding, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.0941432,28.466795299999998,850,Indian Rupees(Rs.),Yes,No,No,No,2,3,Orange,Average,37
Chai Thela,Noida,"Tower A, Logix Cyber Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.36667220000001,28.6127402,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
